,lat,lon,mean
315,4699930,384250,0.36216617690908637
316,4699930,384260,0.3519832036061406
317,4699930,384270,0.35368592828361234
318,4699930,384280,0.35424641574554355
319,4699930,384290,0.3399285817339709
320,4699930,384300,0.34683327572762535
321,4699930,384310,0.3568543897614265
322,4699930,384320,0.34799008004800286
323,4699930,384330,0.33689694714621776
324,4699930,384340,0.3410476693713721
325,4699930,384350,0.34953576705055134
326,4699930,384360,0.34859499101958935
327,4699930,384370,0.3489455796179927
328,4699930,384380,0.3531509669372747
329,4699930,384390,0.3572200809699644
330,4699930,384400,0.3542788302757728
331,4699930,384410,0.35008523863440116
332,4699930,384420,0.3453368085530916
333,4699930,384430,0.3488709532863753
334,4699930,384440,0.3523444006792633
335,4699930,384450,0.34708851115652034
336,4699930,384460,0.3327273677596434
337,4699930,384470,0.33091651420720436
338,4699930,384480,0.341649521354009
339,4699930,384490,0.35465612432900756
340,4699940,382800,
341,4699940,382810,
342,4699940,382820,
343,4699940,382830,
344,4699940,382840,
345,4699940,382850,
346,4699940,382860,
347,4699940,382870,
348,4699940,382880,
349,4699940,382890,
350,4699940,382900,
351,4699940,382910,
352,4699940,382920,
353,4699940,382930,
354,4699940,382940,
355,4699940,382950,
356,4699940,382960,
357,4699940,382970,
358,4699940,382980,
359,4699940,382990,
360,4699940,383000,0.2692260993861649
361,4699940,383010,0.2938550393763061
362,4699940,383020,0.3021913960275588
363,4699940,383030,0.3181396766882772
364,4699940,383040,0.3186135703753416
365,4699940,383050,0.3066768740215648
366,4699940,383060,0.32053586626919495
367,4699940,383070,0.3275560360153839
368,4699940,383080,0.3432172890566096
369,4699940,383090,0.3677761529995913
370,4699940,383100,0.37530410554447846
371,4699940,383110,0.36139224404201575
372,4699940,383120,0.3525276459737592
373,4699940,383130,0.35499438810578937
374,4699940,383140,0.3546743356515607
375,4699940,383150,0.36194861488429075
376,4699940,383160,0.37328764876180026
377,4699940,383170,0.35870116285929043
378,4699940,383180,0.3236162587809082
379,4699940,383190,0.3303822652248387
380,4699940,383200,0.341528023274312
381,4699940,383210,0.3578326932809353
382,4699940,383220,0.35702840097972577
383,4699940,383230,0.33702583268474695
384,4699940,383240,0.31306458889505956
385,4699940,383250,0.2920300917048598
386,4699940,383260,0.29399669349291907
387,4699940,383270,0.3124124911189421
388,4699940,383280,
389,4699940,383290,
390,4699940,383300,
391,4699940,383310,0.32695996717599457
392,4699940,383320,0.31464128169660066
393,4699940,383330,0.3000060652509868
394,4699940,383340,0.30367366216990216
395,4699940,383350,0.3074770895408168
396,4699940,383360,0.30033938324614384
